cond;etac;lg;catpri18;COUNT;PERCENT;DURM;MX;MN;SD
1;2;09;7.3.1;3;0.06259127894846651;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:20:00.001000
1;2;09;0.3.9;2;0.041727519298977674;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;09;3.1.1;2;0.041727519298977674;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;09;6.1.4;2;0.041727519298977674;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
1;2;09;7.2.2;2;0.041727519298977674;00:54:59.996000;01:00:00.003000;00:49:59.998000;00:07:04.267000
1;2;09;7.3.5;2;0.041727519298977674;00:40:00.002000;01:09:59.999000;00:09:59.996000;00:42:25.586000
1;2;10;3.6.1;456;82.75862068965517;01:11:29.475000;04:59:59.997000;00:09:59.996000;00:51:52.214000
1;2;10;0.2.1;57;10.344827586206897;00:30:21.053000;01:20:00.004000;00:09:59.996000;00:20:36.747000
1;2;10;3.8.1;12;2.177858439201452;00:31:39.996000;01:00:00.003000;00:09:59.996000;00:15:16.514000
1;2;10;5.1.9;8;1.4519056261343013;00:40:00.002000;02:10:00.002000;00:09:59.996000;00:41:03.445000
1;2;10;5.1.1;5;0.9074410163339383;00:13:59.998000;00:20:00.001000;00:09:59.996000;00:05:28.631000
1;2;10;3.2.4;3;0.5444646098003629;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;10;3.8.3;2;0.36297640653357527;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
1;2;10;5.1.4;2;0.36297640653357527;00:29:59.997000;00:29:59.997000;00:29:59.997000;00:00:00
1;2;11;3.6.1;101;92.66055045871562;01:03:39.804000;04:39:59.996000;00:09:59.996000;00:49:03.942000
1;2;11;5.1.9;3;2.752293577981652;00:29:59.997000;01:00:00.003000;00:09:59.996000;00:26:27.453000
1;2;12;3.6.1;2151;91.53191489361701;00:39:52.744000;04:59:59.997000;00:09:59.996000;00:35:07.884000
1;2;12;0.3.2;80;3.404255319148936;00:53:07.503000;03:09:59.996000;00:09:59.996000;00:35:14.528000
1;2;12;3.6.2;65;2.7659574468085104;00:29:23.078000;01:20:00.004000;00:09:59.996000;00:19:26.132000
1;2;12;3.4.3;6;0.2553191489361702;01:00:00.003000;02:10:00.002000;00:20:00.001000;00:38:59.228000
1;2;12;3.8.4;6;0.2553191489361702;00:28:19.998000;00:40:00.002000;00:09:59.996000;00:13:17.498000
1;2;12;5.1.9;6;0.2553191489361702;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:08:09.897000
1;2;12;4.2.9;5;0.2127659574468085;00:22:00.002000;00:40:00.002000;00:09:59.996000;00:13:02.300000
1;2;12;0.2.1;4;0.17021276595744683;01:02:30.002000;03:00:00;00:09:59.996000;01:18:53.916000
1;2;12;7.2.2;4;0.17021276595744683;00:27:29.998000;00:40:00.002000;00:20:00.001000;00:09:34.456000
1;2;12;7.3.1;4;0.17021276595744683;00:22:30;00:29:59.997000;00:09:59.996000;00:09:34.456000
1;2;12;3.6.9;3;0.1276595744680851;00:23:20;00:40:00.002000;00:09:59.996000;00:15:16.514000
1;2;12;3.8.1;3;0.1276595744680851;00:33:19.996000;01:20:00.004000;00:09:59.996000;00:40:24.868000
1;2;12;6.1.5;3;0.1276595744680851;00:56:40.004000;01:00:00.003000;00:49:59.998000;00:05:46.412000
1;2;12;3.2.4;2;0.0851063829787234;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;12;5.1.5;2;0.0851063829787234;00:40:00.002000;01:00:00.003000;00:20:00.001000;00:28:17.060000
1;2;13;3.6.2;108;93.10344827586206;00:33:58.893000;03:09:59.996000;00:09:59.996000;00:34:15.577000
1;2;13;3.6.9;3;2.586206896551724;00:40:00.002000;01:00:00.003000;00:20:00.001000;00:20:00.001000
1;2;13;3.9.2;2;1.7241379310344827;00:45:00;01:00:00.003000;00:29:59.997000;00:21:12.793000
1;2;13;4.2.9;2;1.7241379310344827;00:35:00.004000;00:40:00.002000;00:29:59.997000;00:07:04.267000
1;2;14;0.3.2;65;26.0;00:44:55.386000;04:00:00.003000;00:09:59.996000;00:49:39.539000
1;2;14;4.2.5;36;14.4;00:57:13.337000;04:39:59.996000;00:09:59.996000;00:56:48.057000
1;2;14;3.8.1;27;10.8;00:44:04.445000;01:30:00;00:09:59.996000;00:19:51.421000
1;2;14;3.8.4;19;7.6;00:35:47.368000;01:59:59.997000;00:09:59.996000;00:25:53.265000
1;2;14;0.2.1;15;6.0;00:22:00.002000;00:40:00.002000;00:09:59.996000;00:09:24.676000
1;2;14;0.3.1;13;5.2;00:16:55.381000;00:29:59.997000;00:09:59.996000;00:08:32.914000
1;2;14;3.9.2;13;5.2;01:16:55.384000;03:00:00;00:29:59.997000;00:39:01.596000
1;2;14;0.1.1;11;4.400000000000001;02:43:38.185000;07:00:00.003000;00:29:59.997000;02:04:31.250000
1;2;14;0.1.2;9;3.6;01:17:46.663000;03:00:00;00:40:00.002000;00:54:56.972000
1;2;14;5.1.1;7;2.8000000000000003;00:44:17.146000;01:30:00;00:09:59.996000;00:28:11.997000
1;2;14;5.1.9;7;2.8000000000000003;00:29:59.997000;01:20:00.004000;00:09:59.996000;00:24:29.690000
1;2;14;5.3.1;4;1.6;00:32:29.996000;01:00:00.003000;00:09:59.996000;00:20:36.928000
1;2;14;3.8.3;3;1.2000000000000002;01:23:20.003000;01:59:59.997000;01:00:00.003000;00:32:08.733000
1;2;14;4.1.1;3;1.2000000000000002;00:56:40.004000;01:59:59.997000;00:09:59.996000;00:56:51.746000
1;2;14;8.1.1;3;1.2000000000000002;00:26:39.998000;01:00:00.003000;00:09:59.996000;00:28:52.052000
1;2;14;5.1.5;2;0.8;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;14;7.2.2;2;0.8;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;14;8.1.2;2;0.8;01:00:00.003000;01:09:59.999000;00:49:59.998000;00:14:08.526000
1;2;14;8.2.1;2;0.8;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:28:17.060000
1;2;15;6.3.1;188;18.30574488802337;00:15:22.337000;01:00:00.003000;00:09:59.996000;00:09:26.568000
1;2;15;6.1.9;160;15.579357351509252;01:16:59.998000;04:00:00.003000;00:09:59.996000;00:42:20.955000
1;2;15;3.8.4;122;11.879259980525804;00:48:51.146000;03:40:00.002000;00:09:59.996000;00:43:29.297000
1;2;15;6.1.4;100;9.737098344693282;01:13:06.001000;05:30:00.003000;00:09:59.996000;00:50:14.747000
1;2;15;6.1.5;73;7.108081791626095;01:06:34.523000;02:39:59.999000;00:09:59.996000;00:37:18.797000
1;2;15;5.2.5;65;6.329113924050633;01:32:36.920000;06:09:59.996000;00:09:59.996000;00:57:10.832000
1;2;15;6.1.3;50;4.868549172346641;01:45:00.003000;04:50:00.001000;00:09:59.996000;01:01:33.185000
1;2;15;5.1.9;45;4.381694255111976;00:29:46.666000;02:19:59.998000;00:09:59.996000;00:31:13.454000
1;2;15;3.8.1;42;4.089581304771178;00:17:51.429000;01:00:00.003000;00:09:59.996000;00:11:22.638000
1;2;15;6.1.6;37;3.602726387536514;01:06:45.409000;02:39:59.999000;00:09:59.996000;00:33:59.869000
1;2;15;5.3.1;32;3.11587147030185;00:50:56.253000;03:20:00.001000;00:09:59.996000;00:53:10.804000
1;2;15;0.2.1;26;2.5316455696202538;00:20:23.078000;01:00:00.003000;00:09:59.996000;00:15:36.930000
1;2;15;4.1.1;14;1.3631937682570594;00:52:08.570000;04:20:00.004000;00:09:59.996000;01:11:48.569000
1;2;15;6.1.7;10;0.9737098344693284;01:36:59.999000;03:00:00;00:49:59.998000;00:41:54.758000
1;2;15;3.8.3;9;0.8763388510223954;00:51:06.664000;01:39:59.996000;00:09:59.996000;00:39:49.565000
1;2;15;0.3.1;8;0.7789678675754625;00:13:44.999000;00:29:59.997000;00:09:59.996000;00:07:26.412000
1;2;15;6.1.2;6;0.5842259006815969;01:28:20.001000;01:59:59.997000;00:09:59.996000;00:44:27.583000
1;2;15;4.2.3;5;0.4868549172346642;00:54:00;01:50:00.001000;00:09:59.996000;00:40:22.397000
1;2;15;5.2.2;5;0.4868549172346642;01:43:59.998000;03:00:00;00:29:59.997000;00:59:24.829000
1;2;15;3.4.2;3;0.2921129503407984;00:26:39.998000;00:40:00.002000;00:20:00.001000;00:11:32.824000
1;2;15;5.1.4;3;0.2921129503407984;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;15;3.2.4;2;0.19474196689386564;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;15;3.9.1;2;0.19474196689386564;00:29:59.997000;00:40:00.002000;00:20:00.001000;00:14:08.526000
1;2;15;4.2.4;2;0.19474196689386564;00:54:59.996000;01:39:59.996000;00:09:59.996000;01:03:38.379000
1;2;15;5.1.3;2;0.19474196689386564;01:20:00.004000;02:30:00.003000;00:09:59.996000;01:38:59.698000
1;2;15;7.1.1;2;0.19474196689386564;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;2;15;7.3.2;2;0.19474196689386564;01:14:59.997000;01:59:59.997000;00:29:59.997000;01:03:38.379000
1;2;15;8.3.1;2;0.19474196689386564;02:05:00.004000;04:00:00.003000;00:09:59.996000;02:42:38.076000
1;2;16;5.2.1;205;82.0;01:32:26.344000;03:29:59.997000;00:09:59.996000;00:45:32.098000
1;2;16;5.2.2;22;8.800000000000002;01:15:54.541000;03:00:00;00:09:59.996000;00:55:20.888000
1;2;16;0.2.1;6;2.4000000000000004;00:31:39.996000;01:00:00.003000;00:09:59.996000;00:20:24.746000
1;2;16;5.1.9;4;1.6;00:24:59.999000;00:29:59.997000;00:20:00.001000;00:05:46.412000
